date,round,application_name,amount_op,oso_project_slug,application_url
2025-10-10,retrofunding_s8_onchain_builders,Basepaint,1742.12,basepaint,https://atlas.optimism.io/project/0xc0901c8f9503f0bf91a1cca0c6c90e55af8719cc2237fb4a0bf0770b307cbd11
2025-10-10,retrofunding_s8_onchain_builders,Beefy,356.53,beefy-finance,https://atlas.optimism.io/project/0x30769523b16315b6404ce3c6dbaf610028acdf3133dca8a4d427e0d19d3628c9
2025-10-10,retrofunding_s8_onchain_builders,BitMaster,1194.76,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x79e3ed10841da009fbbaef5ac13c27022dd35e95ac5c02bae078775981a9aaa0
2025-10-10,retrofunding_s8_onchain_builders,Brahma,1307.36,brahma,https://atlas.optimism.io/project/0xc66e357ad67e63954cd1eb79da4d507d8800518f06c82e423e93e8771e7b8d13
2025-10-10,retrofunding_s8_onchain_builders,Cash Convert,2540.42,kids-table-inc,https://atlas.optimism.io/project/0x2bdfa034cf1e853db8ed4b30531270c7a62d66550cd23383819e816abb234f0a
2025-10-10,retrofunding_s8_onchain_builders,Coop Records,327.4,coop-records,https://atlas.optimism.io/project/0x0b06e685eab9c4fee7d93ca54e1c02281e2be560bfc54f43fa738961fa2ce4c1
2025-10-10,retrofunding_s8_onchain_builders,CreateX,1418.4,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-10-10,retrofunding_s8_onchain_builders,Credit,1483.33,world-mini-app-credit,https://atlas.optimism.io/project/0x08447636de20816960f0427a65677df5571d503f09235b2bec37f7dd5c28161d
2025-10-10,retrofunding_s8_onchain_builders,DAOBase,517.97,daobase-ai,https://atlas.optimism.io/project/0x76596da0afbf2980ce80e6238c974495fbe52f5c29ec38893dcfdacd5378eaa3
2025-10-10,retrofunding_s8_onchain_builders,DIAMANTE,2355.92,,https://atlas.optimism.io/project/0xc7104d126ffe628630e89f455711ef296175069fffb1f9c0e85b396ee1d23f27
2025-10-10,retrofunding_s8_onchain_builders,DICE MAXx6,211.65,,https://atlas.optimism.io/project/0x22f19557b1142eeed40eceffa2e5b31fb8393ca57dafb3454035a71c613b5ce1
2025-10-10,retrofunding_s8_onchain_builders,DNA Token,1237.34,dnatokenio,https://atlas.optimism.io/project/0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9
2025-10-10,retrofunding_s8_onchain_builders,DackieSwap,310.53,dackieswap,https://atlas.optimism.io/project/0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4
2025-10-10,retrofunding_s8_onchain_builders,Daimo Pay,543.12,daimo-pay,https://atlas.optimism.io/project/0xc850d11fe786d1168bfeda108721101427dd5425d9d9e6595c35573f7616e940
2025-10-10,retrofunding_s8_onchain_builders,Dalgona,656.8,,https://atlas.optimism.io/project/0x1f998a77880db01b4938b7fa84fc2f6577fee032fd0a55393406e665d7f3a9e1
2025-10-10,retrofunding_s8_onchain_builders,Double or Nothing,2594.42,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x394cdf60010e890aeb52606b938e6ff6ef7a52b0b5a3e897daf0133bed243b14
2025-10-10,retrofunding_s8_onchain_builders,Drop Wallet,3369.89,world-mini-app-drop-wallet,https://atlas.optimism.io/project/0xf9af65e8afbd0fd21802bca92c9d0d6201a8b1d114d5c9170fea7e914fd2b392
2025-10-10,retrofunding_s8_onchain_builders,EARN HUB!,1678.45,,https://atlas.optimism.io/project/0x6fbc494492f9d721670f2a4b6b7b9a3a86c5050cb342146d4d4e3a606e1a3478
2025-10-10,retrofunding_s8_onchain_builders,Eggs Vault,3398.37,holdstation,https://atlas.optimism.io/project/0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736
2025-10-10,retrofunding_s8_onchain_builders,Enso Build,3890.8,ensobuild,https://atlas.optimism.io/project/0x738c0967c0f70a0a78d8794dcf2c40540f60ea9568e163dd5826b85e8e2a9a79
2025-10-10,retrofunding_s8_onchain_builders,Ethereum Attestation Service (EAS),327.16,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-10-10,retrofunding_s8_onchain_builders,FLAG!,3154.22,party-dao,https://atlas.optimism.io/project/0x7d5bcf0b123ca5611f1bb0c889816753cc215b0a230849c8464c6c2a08c4eddc
2025-10-10,retrofunding_s8_onchain_builders,Flaunch,1252.18,flayerlabs,https://atlas.optimism.io/project/0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a
2025-10-10,retrofunding_s8_onchain_builders,GM,1207.32,inkonchain,https://atlas.optimism.io/project/0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a
2025-10-10,retrofunding_s8_onchain_builders,GMonchain,529.84,,https://atlas.optimism.io/project/0xef71b036123a72aa9aa64afb1263751bdfc7e7e4e63ec658c323136dc3a88d37
2025-10-10,retrofunding_s8_onchain_builders,Gains Network (gTrade),873.54,gainsnetwork,https://atlas.optimism.io/project/0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71
2025-10-10,retrofunding_s8_onchain_builders,Guild.xyz,337.05,guildxyz,https://atlas.optimism.io/project/0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5
2025-10-10,retrofunding_s8_onchain_builders,Gyroscope,2040.71,gyrostable,https://atlas.optimism.io/project/0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98
2025-10-10,retrofunding_s8_onchain_builders,Highlight,538.83,highlightxyz,https://atlas.optimism.io/project/0x331511dd6300baf10a35b2d3f3953fd7160412b970049b3a63b64564ce26c347
2025-10-10,retrofunding_s8_onchain_builders,Holdstation Wallet,1684.23,holdstation,https://atlas.optimism.io/project/0x8fbddc02ddbc9c9b303b7bbb645aa933541876a31a93d7dea165fb0283d7f685
2025-10-10,retrofunding_s8_onchain_builders,Hydrex,3045.34,hydrex-fi,https://atlas.optimism.io/project/0xab28184ffcd1429ce9bbcffdba320787e9d2ab1e2f365352af3b5a9ef64f4600
2025-10-10,retrofunding_s8_onchain_builders,Ionic Protocol,460.85,ionicprotocol,https://atlas.optimism.io/project/0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69
2025-10-10,retrofunding_s8_onchain_builders,Kim Exchange,291.99,kim-protocol,https://atlas.optimism.io/project/0xfd9f98de666c5b0a5ce96d4a4b8d4ceee9f8c2156734d57bf6c23d0cff183e90
2025-10-10,retrofunding_s8_onchain_builders,Kyo finance,4578.11,kyo-finance,https://atlas.optimism.io/project/0x5958eb35cf4d4b8871924adc5e6272eff2ac701e368ca6ad043ee486cce9e223
2025-10-10,retrofunding_s8_onchain_builders,LI.FI,2965.13,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-10-10,retrofunding_s8_onchain_builders,Layer3,1987.85,layer3xyz,https://atlas.optimism.io/project/0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752
2025-10-10,retrofunding_s8_onchain_builders,LeverageX by Javsphere,1349.41,javsphere,https://atlas.optimism.io/project/0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084
2025-10-10,retrofunding_s8_onchain_builders,MetaMap,887.86,,https://atlas.optimism.io/project/0x4f64c34669043d9fac6a8fd01a93c27b2ab0c88a803c7b72dedb8cef035ede01
2025-10-10,retrofunding_s8_onchain_builders,Mint Club,689.07,mintclub-steemhunt,https://atlas.optimism.io/project/0x0ee3defac0e2a31b995bc073ac02a2140aaf01679e141eb8d1d80409f75f90ea
2025-10-10,retrofunding_s8_onchain_builders,Morkie,285.51,morkiexyz,https://atlas.optimism.io/project/0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e
2025-10-10,retrofunding_s8_onchain_builders,Multicaller,324.23,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-10-10,retrofunding_s8_onchain_builders,MySphere,234.65,,https://atlas.optimism.io/project/0x94db05b6b1f8196cbc00d76fba5434c275f26cc90826351ecb327a85df4bb25a
2025-10-10,retrofunding_s8_onchain_builders,Neptune Finance,417.97,nepfinance,https://atlas.optimism.io/project/0x469f813ce1b0c64293d1f884363808f076d27abc8c6060bd3abe46bedd0d7982
2025-10-10,retrofunding_s8_onchain_builders,ORB,1820.92,party-dao,https://atlas.optimism.io/project/0xb620f012eb197e5661f65c1a5aee6a4bbb43629f0056879ae4dc66adf8383ae3
2025-10-10,retrofunding_s8_onchain_builders,ORO,4734.92,party-dao,https://atlas.optimism.io/project/0x40ee6048c99aefd288f6133db207849d0951fe6b62afa1cca0db5a4ad7f558de
2025-10-10,retrofunding_s8_onchain_builders,Oku Trade,507.28,gfx-labs,https://atlas.optimism.io/project/0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b
2025-10-10,retrofunding_s8_onchain_builders,Omni Exchange,2442.06,omni-exchange,https://atlas.optimism.io/project/0xdd73108cfd9ee7517836e18800a06412a6ba08b43356791c2db6a7a75b910692
2025-10-10,retrofunding_s8_onchain_builders,OnChainGM,1915.72,onchaingm,https://atlas.optimism.io/project/0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a
2025-10-10,retrofunding_s8_onchain_builders,OpenOcean,1267.93,openocean-finance,https://atlas.optimism.io/project/0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740
2025-10-10,retrofunding_s8_onchain_builders,Orbiter,262.28,orbiter-finance,https://atlas.optimism.io/project/0x9d4b7018b3a7c6010c5035ef99c485f960e6705ac0e99b4d832b2e748490f089
2025-10-10,retrofunding_s8_onchain_builders,Origin Protocol,420.17,originprotocol,https://atlas.optimism.io/project/0x9c691ba3012549259099205cc1a7ca4d09d9b7a24a1b7b821b52c7bf1c9b89f4
2025-10-10,retrofunding_s8_onchain_builders,Orki Finance,707.6,,https://atlas.optimism.io/project/0x578d022acd70130def85327e2926a2ed4545e08617ced951ef54a872f5a2a5f5
2025-10-10,retrofunding_s8_onchain_builders,Otterverse,1594.58,world-mini-app-otterverse,https://atlas.optimism.io/project/0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c
2025-10-10,retrofunding_s8_onchain_builders,O＝C＝O,341.6,pileum-org,https://atlas.optimism.io/project/0xc55da0ccb43d29814ac5ac3e1eacb85a5008a30df7fff6c34c45684c89ad5f11
2025-10-10,retrofunding_s8_onchain_builders,PHI,525.52,phi-labs-inc,https://atlas.optimism.io/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
2025-10-10,retrofunding_s8_onchain_builders,PUF,4937.47,world-mini-app-puf,https://atlas.optimism.io/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
2025-10-10,retrofunding_s8_onchain_builders,PancakeSwap,5000.0,pancakeswap,https://atlas.optimism.io/project/0x1ac8413aaf8110410b9447af27251ba89311f5ec4e2d289006e834b122a44dbf
2025-10-10,retrofunding_s8_onchain_builders,Pinto Protocol,1950.98,pinto-org,https://atlas.optimism.io/project/0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6
2025-10-10,retrofunding_s8_onchain_builders,Pixotchi,754.43,pixotchi,https://atlas.optimism.io/project/0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb
2025-10-10,retrofunding_s8_onchain_builders,Rainbow (Rainbow Router),625.64,rainbow,https://atlas.optimism.io/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896
2025-10-10,retrofunding_s8_onchain_builders,Relay Protocol,5000.0,reservoirprotocol,https://atlas.optimism.io/project/0x250065e82e6a2fd0127f0f7c7e0df7eb305810bd9796f72aa28a0c7f2c71ae08
2025-10-10,retrofunding_s8_onchain_builders,Rolu,746.76,rolu-abdulrahimiqbal,https://atlas.optimism.io/project/0xaf0b91c11966164d5b8e3cf02f082b19479c5f3faca1108ca1e2aec1e1177d06
2025-10-10,retrofunding_s8_onchain_builders,SOCKET protocol,2264.03,socket,https://atlas.optimism.io/project/0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982
2025-10-10,retrofunding_s8_onchain_builders,SONEX,1727.09,sonex,https://atlas.optimism.io/project/0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa20b8f2902ce9ba22e3f54
2025-10-10,retrofunding_s8_onchain_builders,Sake,3502.25,sake-finance,https://atlas.optimism.io/project/0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e
2025-10-10,retrofunding_s8_onchain_builders,Send,524.19,0xsend,https://atlas.optimism.io/project/0x5614d129eba060ce7d224e8e8f9f29aeddfdb572b0dd45edc81f18f5307bc01a
2025-10-10,retrofunding_s8_onchain_builders,Sonus Exchange,1457.05,sonusexchange,https://atlas.optimism.io/project/0x96767e87a27cdb9798f40c3a6fd78e70da611afe53a5e45cbaafc50cae4ad0e7
2025-10-10,retrofunding_s8_onchain_builders,Splits,272.46,0x-splits,https://atlas.optimism.io/project/0xb6266f3d955040aa7583f2f346db87abe0649f545389af3cc8fe302aacfc850b
2025-10-10,retrofunding_s8_onchain_builders,Stargate Finance,922.22,stargate-finance,https://atlas.optimism.io/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745
2025-10-10,retrofunding_s8_onchain_builders,SuperSwap,227.54,superswapink,https://atlas.optimism.io/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
2025-10-10,retrofunding_s8_onchain_builders,Superfluid,1424.63,superfluid,https://atlas.optimism.io/project/0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535
2025-10-10,retrofunding_s8_onchain_builders,Superhero,360.45,world-mini-app-superhero,https://atlas.optimism.io/project/0x42bdd05fa3beb0b21780bbd35b34eefc3e69e45bc4f17043f6eb6b2bbed26237
2025-10-10,retrofunding_s8_onchain_builders,Sushiswap,1349.32,sushi,https://atlas.optimism.io/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a
2025-10-10,retrofunding_s8_onchain_builders,SwapBased,857.38,swapbased,https://atlas.optimism.io/project/0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409
2025-10-10,retrofunding_s8_onchain_builders,SwapMode,216.84,swapmode,https://atlas.optimism.io/project/0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463
2025-10-10,retrofunding_s8_onchain_builders,Symbiosis,297.06,symbiosis-finance,https://atlas.optimism.io/project/0x47047238c33fb3f16f4e93d5b9844c06a64525c8a483538dc72085c0df4495e8
2025-10-10,retrofunding_s8_onchain_builders,SynFutures,2307.08,synfutures,https://atlas.optimism.io/project/0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8
2025-10-10,retrofunding_s8_onchain_builders,SynStation,326.79,synstation-staking-contract-wasd3rplay,https://atlas.optimism.io/project/0x869d601d2c5d78bcad37b589225632a9674c7bfbafeebf3c379ccc41265d6f33
2025-10-10,retrofunding_s8_onchain_builders,TPulseFi,679.44,world-mini-app-tpulsefi,https://atlas.optimism.io/project/0x84893ce34d8069c43d8814db55a1ff5d472e4765650f0c37c1156b5ce97421ff
2025-10-10,retrofunding_s8_onchain_builders,The Box,3082.53,world-mini-app-birdgames,https://atlas.optimism.io/project/0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd188663fc16393a5d9917a
2025-10-10,retrofunding_s8_onchain_builders,The Button,593.11,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
2025-10-10,retrofunding_s8_onchain_builders,UNO,5000.0,party-dao,https://atlas.optimism.io/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
2025-10-10,retrofunding_s8_onchain_builders,Uman,379.73,world-mini-app-samiibou,https://atlas.optimism.io/project/0x7e7d21d6fd33a544b7d1dc853239b1af732c778d16dbf0e2e059f5f34b1c1bfe
2025-10-10,retrofunding_s8_onchain_builders,UniDerpFun,591.69,,https://atlas.optimism.io/project/0x6318678f29da36a652cda174bf1cf5ed9bba753381c7b3b613b981803ba3d550
2025-10-10,retrofunding_s8_onchain_builders,Uniswap on Superchain (Oku),5000.0,uniswap,https://atlas.optimism.io/project/0x9d9162fac637991d2a56da8fbe03dba24c87eb82d47c7a00b921e39e956f8a9d
2025-10-10,retrofunding_s8_onchain_builders,Untitled Bank,1562.41,untitled-bank,https://atlas.optimism.io/project/0x2ecedc3cad0a68d398020bf6d41167535fcaeb6d5bbf1602d6318f07e9c59af6
2025-10-10,retrofunding_s8_onchain_builders,Velodrome Finance,5000.0,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-10-10,retrofunding_s8_onchain_builders,Virtuals Protocol,5000.0,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-10-10,retrofunding_s8_onchain_builders,WOOFi,1144.17,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-10-10,retrofunding_s8_onchain_builders,Winance,257.64,,https://atlas.optimism.io/project/0x82d0c4b823b28da0bfeeef79d42a5daa8c039bdbeb75cd4b426c0748832a21da
2025-10-10,retrofunding_s8_onchain_builders,World Billboard,930.9,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-10-10,retrofunding_s8_onchain_builders,World MiniApps - NFT and Gaming,2322.31,world-mini-app-world-miniapps---nft-and-gaming,https://atlas.optimism.io/project/0xcae812d91b7b86edf3141f44f006e8a03931ebc489e0a417b82b603bf325bc96
2025-10-10,retrofunding_s8_onchain_builders,World Republic,3062.05,worldrepublicorg,https://atlas.optimism.io/project/0x5831a5bc2b6e683bcb8e392453a85c5e7f755aa700e827ed9c3e1c6d67fb2a96
2025-10-10,retrofunding_s8_onchain_builders,Worldle,801.13,,https://atlas.optimism.io/project/0x041baee0d8c07a4e89e4c6c19410d8f6cd0a8439cbe8ea0687bf9a504f1c6a88
2025-10-10,retrofunding_s8_onchain_builders,X3X,599.77,world-mini-app-x3x,https://atlas.optimism.io/project/0xfb9ddb0fdae7aa1049979189c20c53bad5ab49b44435ca939cef7c618c96a187
2025-10-10,retrofunding_s8_onchain_builders,ZNS,1154.98,,https://atlas.optimism.io/project/0xa2447abd4724c68eff8635f01a39a46bd00a2380a56513fbcd430653cfd74c98
2025-10-10,retrofunding_s8_onchain_builders,deBridge,1073.71,debridge-finance,https://atlas.optimism.io/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f
2025-10-10,retrofunding_s8_onchain_builders,doginme memecoin,365.02,doginme,https://atlas.optimism.io/project/0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4
2025-10-10,retrofunding_s8_onchain_builders,waveX,822.57,,https://atlas.optimism.io/project/0xdb3560a0c42f54dea2bc0b226fb45dc14bc19821b95cc18fae812d199feb5cbc
2025-10-10,retrofunding_s8_onchain_builders,zkCodex,333.49,zkcodex,https://atlas.optimism.io/project/0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007
2025-11-07,retrofunding_s8_devtooling,Abi Ninja,1683.11,buidlguidl,https://atlas.optimism.io/project/0xafb4dc19ccc63057da88110df49234b311044bc73b070041bb8df03e583943ab
2025-11-07,retrofunding_s8_devtooling,Aderyn,1352.25,cyfrin,https://atlas.optimism.io/project/0xa7d78d566bfa319479ec048c94c3d8c1f4d628a9344ba157fc4974dbf472dc3e
2025-11-07,retrofunding_s8_devtooling,Ape Framework,4646.86,apeworx,https://atlas.optimism.io/project/0xa0b16714baef75d97ec07fd48eaf42e79df92fe2a3c2d725d2388ede587ea54c
2025-11-07,retrofunding_s8_devtooling,Blockscout open-source block explorer,1485.95,blockscout,https://atlas.optimism.io/project/0x663e4d25ca3f327365240471b4831ea3c989cb132bbf6ae8f5c1e15268591795
2025-11-07,retrofunding_s8_devtooling,Brownie,5721.06,eth-brownie,https://atlas.optimism.io/project/0x5200a7351f8d195401dc04631fb83e4836f73a2794f316b2739c03807f30a78b
2025-11-07,retrofunding_s8_devtooling,Cannon,7479.78,usecannon,https://atlas.optimism.io/project/0xc7798704a6d730cea776c4866a9636bfa04c1201e29b6b0c99cc3603bc1bca25
2025-11-07,retrofunding_s8_devtooling,Create2Deployer,349.13,create2deployer,https://atlas.optimism.io/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
2025-11-07,retrofunding_s8_devtooling,CreateX,3613.54,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-11-07,retrofunding_s8_devtooling,DefiLlama,25000.0,defi-llama,https://atlas.optimism.io/project/0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86
2025-11-07,retrofunding_s8_devtooling,Ethereum Attestation Service (EAS),1810.85,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-11-07,retrofunding_s8_devtooling,Ethernal,1074.22,tryethernal,https://atlas.optimism.io/project/0x14eab8b10f729239d63df6c0cb85f666c3eb1f2dd440ebd003c1821f186a49da
2025-11-07,retrofunding_s8_devtooling,Ethers.js,25000.0,ethers-io,https://atlas.optimism.io/project/0xa3d07f453f70d844196d89d79848aa2e70a0bd8b38bf0f493cba1547bb3bca5e
2025-11-07,retrofunding_s8_devtooling,Fe Language,830.73,fe-ethereum,https://atlas.optimism.io/project/0x541b7b08401d799b87f583c102a6c94cee7105f1b29dc630de5edbbd966d7c13
2025-11-07,retrofunding_s8_devtooling,Foundry,25000.0,foundry,https://atlas.optimism.io/project/0x4562c0630907577f433cad78c7e2cc03349d918b6c14ef982f11a2678f5999ad
2025-11-07,retrofunding_s8_devtooling,Foundry MCP Server,908.06,foundry-mcp-server-praneshasp,https://atlas.optimism.io/project/0xa873dcdcc84e0022edd2f7d5cc8646667b87bf06609d506cd8e39dbd7412fa59
2025-11-07,retrofunding_s8_devtooling,Hardhat,25000.0,hardhat-nomicfoundation,https://atlas.optimism.io/project/0x670a2982f6d7786b58a8399bcabc23246365b21e533a97945e055791fc235e64
2025-11-07,retrofunding_s8_devtooling,IPFS,6995.86,ipfs,https://atlas.optimism.io/project/0x7f330267969cf845a983a9d4e7b7dbcca5c700a5191269af377836d109e0bb69
2025-11-07,retrofunding_s8_devtooling,K Semantics of the Ethereum Virtual Machine (EVM),846.57,,https://atlas.optimism.io/project/0x8af71ece7f50d6962b589b19854ceac72b81e5f5b3014637b262c33809d5a395
2025-11-07,retrofunding_s8_devtooling,Kontrol - formal verification tool based on Foundry and KEVM,572.96,runtimeverification,https://atlas.optimism.io/project/0x7348ae42266ff626319e8ea5398343b847603b3cc7101b03d8e4fb2b75ea8db3
2025-11-07,retrofunding_s8_devtooling,Kurtosis,2641.34,kurtosis-tech,https://atlas.optimism.io/project/0x35295108e0c7b4625d650fbdabd4888417782539f56159d39ac2f0e2411f607b
2025-11-07,retrofunding_s8_devtooling,LI.FI,3783.78,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-11-07,retrofunding_s8_devtooling,Maintaining simple-optimism-node,533.48,simple-optimism-node-smartcontracts,https://atlas.optimism.io/project/0x09b95c7697625da4915338750c5f78446817a3634cb38bc9155e26bbbc0c87f1
2025-11-07,retrofunding_s8_devtooling,Medusa,991.96,medusa-crytic,https://atlas.optimism.io/project/0xb9996d35862a7c60282da2adf3447f043580f586fcb702ff6869896d15ef6344
2025-11-07,retrofunding_s8_devtooling,MerkleTreeJS,4879.33,merkletreejs,https://atlas.optimism.io/project/0xc377ed1b705bcc856a628f961f1e7c8ca943e6f3727b7c179c657e227e8e852c
2025-11-07,retrofunding_s8_devtooling,Multicaller,2528.12,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-11-07,retrofunding_s8_devtooling,OpenRPC,3369.85,open-rpc,https://atlas.optimism.io/project/0x6f8f610667400044907494c879b717e806a03bf519dcfd786edc7f2fa61d6db8
2025-11-07,retrofunding_s8_devtooling,OpenZeppelin Contracts,25000.0,openzeppelin,https://atlas.optimism.io/project/0x939241afa4c4b9e1dda6b8250baa8f04fa8b0debce738cfd324c0b18f9926d25
2025-11-07,retrofunding_s8_devtooling,Otterscan,1393.23,otterscan,https://atlas.optimism.io/project/0xaed5941b7a9f20de83f5c839bda507be43cbf41777fc623abf4bf05773298826
2025-11-07,retrofunding_s8_devtooling,PRBMath,5316.63,prb-math-paulrberg,https://atlas.optimism.io/project/0x7e917a2d0718401c9fe2a82f43ea558f5128f251b1e658c76dc7ff9a5e9fd993
2025-11-07,retrofunding_s8_devtooling,Party.app + Party Protocol,1015.17,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-11-07,retrofunding_s8_devtooling,Ponder,9140.43,ponder-sh,https://atlas.optimism.io/project/0x351967474a454b494260a488f3ceb77d993580a4fe79fb6b6d132c70634bc516
2025-11-07,retrofunding_s8_devtooling,Prettier Solidity,10186.66,prettier-solidity,https://atlas.optimism.io/project/0xc6cac7cd3793888032cc8a9e5aef92550beeec2598f86f1ec6972ffd5b82a990
2025-11-07,retrofunding_s8_devtooling,Remix Project,1891.67,remix-ethereum,https://atlas.optimism.io/project/0x754c37e401e2527ab24b9d7ca3e042bfcbfebeef54a533f8833d46242d2c3017
2025-11-07,retrofunding_s8_devtooling,Revm,8498.56,revm-bluealloy,https://atlas.optimism.io/project/0xb2d109759fe14e11ac5cc100ab6006321ebdd7ffdefbd2efac93a002105f8e92
2025-11-07,retrofunding_s8_devtooling,Revoke.cash,1609.77,revoke-cash,https://atlas.optimism.io/project/0xfbc74fb5d15b7b2554277371a41ee6ff1bf392377bce5fbfce140c2980cc4f64
2025-11-07,retrofunding_s8_devtooling,Ronan Sandford,11338.53,wighawag,https://atlas.optimism.io/project/0x9b639cc6061e41a1d12adb39619a2fddb7005074cf965a3a6f4eabc6eea31112
2025-11-07,retrofunding_s8_devtooling,Rundler,435.24,alchemyplatform,https://atlas.optimism.io/project/0x2247247c751707d897f5c0eab670426d9c1c26d84e96ac226004afbf0080cba4
2025-11-07,retrofunding_s8_devtooling,Rust Libp2p,3461.54,libp2p,https://atlas.optimism.io/project/0xdf1bb03d08808e2d789f5eac8462bdc560f1bb5b0877f0cf8c66ab53a0bc2f5c
2025-11-07,retrofunding_s8_devtooling,Slither,4786.7,slither-crytic,https://atlas.optimism.io/project/0xdc3dce33fd5fb50cf932586d4257456ddf5040ba0955d97641646504c73dbd13
